transaction_id,customer_id,product_id,quantity,price,discount,revenue,timestamp
T086046,C20081,P0379,1,3739.47,0,3739.47,2026-05-11 20:01:02.183920
T086047,C02969,P0062,1,13325.72,0,13325.72,2025-10-09 14:18:06.183920
T086048,C28476,P0233,2,1646.51,0,3293.02,2026-02-11 19:22:03.183920
T086049,C03448,P0450,1,2604.58,5,2474.35,2026-01-18 08:32:51.183920
T086050,C13248,P0107,1,12180.8,0,12180.8,2026-05-19 00:08:29.183920
T086051,C06905,P0401,1,4481.56,10,4033.4,2026-04-11 12:10:28.183920
T086052,C44515,P0246,1,1763.49,0,1763.49,2026-08-18 23:39:49.183920
T086053,C30679,P0175,2,14335.61,0,28671.22,2026-08-08 21:55:36.183920
T086054,C04581,P0186,1,8186.01,15,6958.11,2026-06-16 02:02:21.183920
T086055,C47711,P0077,1,3366.46,0,3366.46,2026-01-02 11:50:19.183920
T086056,C35638,P0237,1,14872.61,0,14872.61,2025-09-07 04:30:18.183920
T086057,C17099,P0223,1,3316.53,0,3316.53,2026-03-04 16:08:31.183920
T086058,C33281,P0340,1,3641.95,5,3459.85,2026-04-17 08:29:04.183920
T086059,C09976,P0424,2,14342.46,0,28684.92,2026-06-17 03:08:22.183920
T086060,C47746,P0402,1,11036.67,0,11036.67,2025-09-18 11:25:19.183920
T086061,C13519,P0397,2,3757.9,0,7515.8,2025-10-16 07:28:00.183920
T086062,C18893,P0158,1,11705.78,0,11705.78,2026-05-11 08:53:30.183920
T086063,C35185,P0370,1,6111.36,15,5194.66,2025-10-20 09:21:03.183920
T086064,C03487,P0422,1,4732.36,5,4495.74,2026-03-07 07:17:12.183920
T086065,C32690,P0221,2,525.23,0,1050.46,2026-05-19 16:53:10.183920
T086066,C17848,P0351,2,8861.4,0,17722.8,2026-07-22 17:41:36.183920
T086067,C13515,P0271,1,9523.62,0,9523.62,2026-07-21 08:41:59.183920
T086068,C27570,P0086,1,3910.45,0,3910.45,2026-01-14 15:30:41.183920
T086069,C04509,P0467,3,534.61,5,1523.64,2026-01-31 16:08:10.183920
T086070,C46303,P0098,3,4086.81,0,12260.43,2025-09-17 21:11:04.183920
T086071,C39020,P0401,2,4481.56,0,8963.12,2026-03-10 05:48:44.183920
T086072,C43625,P0487,2,10942.42,15,18602.11,2025-10-26 16:55:15.183920
T086073,C36945,P0039,2,6787.59,0,13575.18,2026-01-31 17:27:39.183920
T086074,C28893,P0362,1,1986.12,5,1886.81,2025-09-20 19:08:01.183920
T086075,C22603,P0275,2,1460.54,0,2921.08,2025-09-04 07:17:55.183920
T086076,C14697,P0410,1,10773.53,0,10773.53,2026-03-07 18:06:40.183920
T086077,C07298,P0399,1,3471.06,15,2950.4,2026-03-15 23:57:25.183920
T086078,C38235,P0121,1,4220.03,0,4220.03,2025-10-06 20:24:38.183920
T086079,C27721,P0203,1,14163.62,0,14163.62,2026-02-09 01:23:26.183920
T086080,C29337,P0408,1,10518.55,0,10518.55,2026-04-17 04:20:44.183920
T086081,C42972,P0069,1,14487.63,0,14487.63,2026-08-05 05:10:38.183920
T086082,C16228,P0482,1,11975.76,10,10778.18,2026-02-13 15:45:24.183920
T086083,C48973,P0164,2,6341.78,10,11415.2,2025-10-01 14:42:52.183920
T086084,C00134,P0265,3,5463.36,10,14751.07,2026-06-19 23:36:42.183920
T086085,C19939,P0254,1,2136.82,0,2136.82,2026-06-08 12:33:51.183920
T086086,C07373,P0240,1,1812.18,0,1812.18,2026-01-23 04:10:46.183920
T086087,C16015,P0065,1,12462.33,5,11839.21,2026-08-16 06:18:12.183920
T086088,C05494,P0112,1,6265.12,0,6265.12,2026-03-29 18:52:29.183920
T086089,C47203,P0434,1,7214.27,0,7214.27,2026-01-23 13:13:07.183920
T086090,C47517,P0150,1,11385.33,0,11385.33,2026-04-23 07:14:22.183920
T086091,C38404,P0023,1,10160.53,0,10160.53,2025-12-09 18:15:52.183920
T086092,C41492,P0054,1,9834.48,0,9834.48,2026-02-14 02:14:25.183920
T086093,C36345,P0260,1,10792.82,10,9713.54,2026-01-13 05:51:47.183920
T086094,C41942,P0146,1,14285.7,5,13571.42,2026-05-09 13:00:05.183920
T086095,C09066,P0051,2,14296.4,0,28592.8,2026-08-26 11:59:34.183920
T086096,C38668,P0345,1,11603.53,5,11023.35,2026-04-16 04:27:56.183920
T086097,C46825,P0045,2,5946.68,0,11893.36,2025-11-13 17:23:23.183920
T086098,C25434,P0312,2,8429.68,15,14330.46,2026-04-06 02:52:23.183920
T086099,C40437,P0339,1,5576.49,0,5576.49,2026-01-27 11:35:52.183920
T086100,C08738,P0462,2,7053.53,0,14107.06,2026-07-26 17:42:30.183920
T086101,C11531,P0181,1,13137.96,0,13137.96,2026-06-25 14:30:40.183920
T086102,C24994,P0434,2,7214.27,0,14428.54,2025-12-17 05:18:57.183920
T086103,C33735,P0366,1,11939.21,0,11939.21,2026-02-13 12:08:28.183920
T086104,C06413,P0409,1,11595.7,5,11015.92,2026-06-29 04:29:23.183920
T086105,C15083,P0145,1,7388.42,0,7388.42,2025-10-01 23:39:45.183920
T086106,C23339,P0445,1,1572.66,5,1494.03,2026-08-29 23:14:38.183920
T086107,C41081,P0491,1,11028.8,5,10477.36,2025-11-10 01:54:18.183920
T086108,C34485,P0436,1,6161.61,0,6161.61,2025-11-11 09:32:24.183920
T086109,C27883,P0278,1,5157.89,5,4900.0,2026-05-20 22:46:41.183920
T086110,C06005,P0426,1,11750.47,10,10575.42,2026-03-21 01:45:05.183920
T086111,C03534,P0001,1,9926.11,5,9429.8,2025-11-25 23:17:13.183920
T086112,C03426,P0004,1,12316.09,10,11084.48,2025-11-24 05:42:49.183920
T086113,C32753,P0248,2,10416.21,0,20832.42,2026-07-31 23:54:40.183920
T086114,C31130,P0289,1,14836.94,0,14836.94,2026-03-13 05:42:40.183920
T086115,C10529,P0477,1,5408.9,10,4868.01,2025-12-07 01:28:14.183920
T086116,C13498,P0258,1,10272.2,0,10272.2,2026-01-17 23:19:21.183920
T086117,C18491,P0305,1,611.45,0,611.45,2026-04-24 10:44:51.183920
T086118,C42791,P0023,1,10160.53,0,10160.53,2026-08-03 03:44:28.183920
T086119,C20410,P0087,1,2355.53,0,2355.53,2026-04-28 01:38:22.183920
T086120,C34739,P0260,1,10792.82,5,10253.18,2026-04-30 03:59:38.183920
T086121,C36588,P0010,1,6995.79,0,6995.79,2025-12-29 20:38:34.183920
T086122,C48370,P0204,1,6237.3,5,5925.44,2025-09-21 06:47:47.183920
T086123,C30273,P0128,1,9060.07,5,8607.07,2026-06-25 04:55:48.183920
T086124,C15510,P0339,1,5576.49,0,5576.49,2026-02-11 15:06:39.183920
T086125,C01423,P0365,2,3174.87,5,6032.25,2025-12-22 14:07:31.183920
T086126,C23459,P0476,1,12644.05,5,12011.85,2025-11-24 18:47:28.183920
T086127,C20671,P0320,1,13096.1,5,12441.3,2026-07-16 09:49:12.183920
T086128,C23204,P0025,1,12371.92,0,12371.92,2026-04-25 01:21:00.183920
T086129,C19295,P0291,2,13722.99,10,24701.38,2025-10-29 21:36:23.183920
T086130,C48897,P0260,2,10792.82,0,21585.64,2026-08-29 11:04:01.183920
T086131,C08613,P0077,1,3366.46,0,3366.46,2026-07-22 14:17:26.183920
T086132,C09284,P0422,1,4732.36,10,4259.12,2026-03-27 11:11:20.183920
T086133,C08544,P0429,1,11532.41,0,11532.41,2026-02-14 01:15:23.183920
T086134,C21884,P0401,1,4481.56,0,4481.56,2025-09-15 15:29:36.183920
T086135,C22801,P0127,2,11589.84,0,23179.68,2026-06-11 00:23:11.183920
T086136,C40015,P0450,1,2604.58,5,2474.35,2026-03-28 22:28:57.183920
T086137,C14067,P0048,1,4644.0,10,4179.6,2025-11-09 13:55:08.183920
T086138,C42355,P0072,1,1907.65,0,1907.65,2026-05-30 04:24:00.183920
T086139,C18812,P0156,1,4299.93,0,4299.93,2026-03-24 04:57:38.183920
T086140,C23819,P0343,1,6158.1,5,5850.2,2026-06-25 12:44:04.183920
T086141,C42752,P0326,1,6863.0,0,6863.0,2026-06-22 14:10:27.183920
T086142,C20636,P0463,1,14696.95,5,13962.1,2025-11-26 15:05:47.183920
T086143,C26120,P0291,1,13722.99,0,13722.99,2026-03-14 22:07:16.183920
T086144,C49201,P0438,1,6873.31,10,6185.98,2026-06-16 11:10:06.183920
T086145,C47955,P0181,1,13137.96,5,12481.06,2026-02-23 14:06:33.183920
T086146,C06290,P0362,1,1986.12,0,1986.12,2026-06-18 07:49:46.183920
T086147,C41622,P0309,1,12796.14,0,12796.14,2026-06-17 03:03:25.183920
T086148,C25237,P0165,1,7468.42,0,7468.42,2026-03-18 12:30:56.183920
T086149,C43342,P0199,1,7172.83,0,7172.83,2026-04-24 11:20:31.183920
T086150,C34552,P0061,1,6854.39,5,6511.67,2025-09-14 00:30:06.183920
T086151,C22207,P0099,1,13742.48,15,11681.11,2025-10-18 19:20:59.183920
T086152,C38811,P0303,3,10017.78,5,28550.67,2026-01-08 17:34:06.183920
T086153,C15306,P0479,1,11214.94,10,10093.45,2026-08-17 02:04:48.183920
T086154,C10771,P0394,1,2036.62,10,1832.96,2026-05-13 23:51:45.183920
T086155,C47318,P0248,1,10416.21,15,8853.78,2026-01-11 19:11:22.183920
T086156,C30468,P0161,2,6147.6,0,12295.2,2026-08-12 22:07:50.183920
T086157,C10889,P0095,2,6725.54,0,13451.08,2025-10-23 13:32:54.183920
T086158,C02597,P0381,1,12405.15,0,12405.15,2026-01-15 01:42:10.183920
T086159,C29668,P0295,2,7346.74,5,13958.81,2026-06-09 20:48:39.183920
T086160,C31239,P0441,1,11939.35,0,11939.35,2026-02-24 22:03:02.183920
T086161,C08006,P0202,1,1484.52,0,1484.52,2026-05-05 01:23:34.183920
T086162,C20768,P0286,2,14695.15,10,26451.27,2026-08-29 08:42:23.183920
T086163,C36550,P0327,1,6579.47,5,6250.5,2026-01-22 13:02:50.183920
T086164,C37513,P0021,3,8416.58,0,25249.74,2026-06-01 14:56:38.183920
T086165,C08663,P0068,1,12005.62,5,11405.34,2026-07-31 05:40:48.183920
T086166,C27722,P0241,1,6010.4,0,6010.4,2025-10-03 15:12:45.183920
T086167,C38911,P0035,1,14845.67,5,14103.39,2026-07-12 07:24:21.183920
T086168,C31013,P0102,3,12391.75,0,37175.25,2025-12-05 11:09:09.183920
T086169,C40709,P0059,1,13444.21,10,12099.79,2026-07-21 23:01:27.183920
T086170,C32650,P0018,1,9665.29,0,9665.29,2026-05-08 03:02:54.183920
T086171,C01144,P0061,1,6854.39,10,6168.95,2026-03-31 20:58:20.183920
T086172,C42178,P0186,1,8186.01,0,8186.01,2026-07-21 02:43:46.183920
T086173,C21262,P0430,1,11816.58,0,11816.58,2025-09-03 05:53:36.183920
T086174,C05662,P0482,1,11975.76,0,11975.76,2025-08-30 19:30:24.183920
T086175,C38342,P0399,2,3471.06,0,6942.12,2025-12-28 02:26:11.183920
T086176,C37159,P0177,2,7615.32,5,14469.11,2025-10-22 01:19:42.183920
T086177,C42456,P0157,3,7177.46,0,21532.38,2025-12-21 07:21:06.183920
T086178,C20000,P0458,1,12835.31,0,12835.31,2025-12-02 22:12:51.183920
T086179,C33883,P0300,1,8366.47,0,8366.47,2026-06-18 02:00:19.183920
T086180,C23229,P0409,2,11595.7,0,23191.4,2026-08-19 12:04:45.183920
T086181,C33440,P0310,1,9949.9,15,8457.41,2026-02-19 00:04:25.183920
T086182,C23658,P0196,1,14934.48,5,14187.76,2025-12-08 23:35:13.183920
T086183,C19377,P0442,1,3784.02,0,3784.02,2025-12-08 00:29:27.183920
T086184,C28355,P0399,1,3471.06,10,3123.95,2025-11-01 11:34:39.183920
T086185,C19265,P0429,2,11532.41,5,21911.58,2026-03-25 10:56:06.183920
T086186,C18817,P0094,2,14635.99,5,27808.38,2026-07-22 21:24:59.183920
T086187,C26637,P0278,1,5157.89,10,4642.1,2026-01-19 15:28:30.183920
T086188,C23898,P0346,1,9941.8,0,9941.8,2026-01-27 02:25:37.183920
T086189,C06381,P0052,1,1269.91,5,1206.41,2025-09-15 00:11:22.183920
T086190,C48997,P0043,1,5723.72,5,5437.53,2026-05-09 07:02:07.183920
T086191,C37062,P0469,1,9552.99,5,9075.34,2026-01-25 22:00:58.183920
T086192,C43173,P0459,1,14337.94,0,14337.94,2026-06-08 00:12:09.183920
T086193,C22502,P0409,1,11595.7,0,11595.7,2026-08-25 23:39:37.183920
T086194,C01500,P0277,1,3469.93,0,3469.93,2026-04-22 12:28:23.183920
T086195,C00124,P0221,1,525.23,5,498.97,2025-08-31 02:57:26.183920
T086196,C46748,P0267,1,6461.53,0,6461.53,2026-07-23 14:38:15.183920
T086197,C23603,P0249,1,9139.95,5,8682.95,2025-09-30 13:55:59.183920
T086198,C37952,P0035,2,14845.67,0,29691.34,2025-09-16 06:33:09.183920
T086199,C45176,P0148,1,12909.19,0,12909.19,2025-10-13 03:00:10.183920
T086200,C23996,P0076,1,13577.07,0,13577.07,2026-01-11 20:53:16.183920
T086201,C01696,P0053,1,4359.4,0,4359.4,2026-05-25 14:11:00.183920
T086202,C16299,P0308,2,12856.77,5,24427.86,2025-09-12 20:58:45.183920
T086203,C10568,P0302,2,13240.74,5,25157.41,2026-08-05 05:52:49.183920
T086204,C37389,P0411,1,14306.95,0,14306.95,2026-04-12 14:16:24.183920
T086205,C08312,P0099,1,13742.48,0,13742.48,2025-12-16 02:44:50.183920
T086206,C13451,P0088,1,14886.3,5,14141.98,2025-12-16 19:40:38.183920
T086207,C12149,P0027,2,2876.32,5,5465.01,2026-03-22 12:04:31.183920
T086208,C13628,P0059,1,13444.21,10,12099.79,2026-01-19 03:44:43.183920
T086209,C09303,P0061,1,6854.39,0,6854.39,2026-01-13 00:36:36.183920
T086210,C33619,P0153,1,1810.34,0,1810.34,2025-12-14 20:11:20.183920
T086211,C40966,P0054,1,9834.48,0,9834.48,2026-02-27 17:11:26.183920
T086212,C28564,P0384,1,7741.54,5,7354.46,2026-04-28 02:44:45.183920
T086213,C07187,P0241,1,6010.4,10,5409.36,2025-11-01 04:27:44.183920
T086214,C27364,P0417,1,9097.21,15,7732.63,2026-08-25 01:45:05.183920
T086215,C09752,P0144,1,2265.87,5,2152.58,2026-06-07 00:16:54.183920
T086216,C47423,P0063,1,2593.73,5,2464.04,2026-05-29 07:20:32.183920
T086217,C20303,P0159,1,10724.36,0,10724.36,2026-03-28 04:18:17.183920
T086218,C39736,P0322,2,13165.67,0,26331.34,2026-06-07 04:14:21.183920
T086219,C20210,P0428,1,3917.71,0,3917.71,2026-06-27 19:45:21.183920
T086220,C06022,P0252,1,3438.55,0,3438.55,2025-11-22 15:25:48.183920
T086221,C34616,P0470,2,2017.43,0,4034.86,2025-12-18 15:46:09.183920
T086222,C49930,P0490,2,13006.94,0,26013.88,2025-12-22 06:47:02.183920
T086223,C24920,P0395,1,11842.54,10,10658.29,2025-09-20 09:28:34.183920
T086224,C18492,P0408,1,10518.55,5,9992.62,2025-10-13 18:24:25.183920
T086225,C02776,P0002,1,9332.75,0,9332.75,2026-06-24 16:14:50.183920
T086226,C13015,P0273,1,5197.25,0,5197.25,2025-11-27 05:18:53.183920
T086227,C23975,P0183,1,13701.07,5,13016.02,2025-11-27 02:11:30.183920
T086228,C12075,P0169,2,12922.83,0,25845.66,2026-03-15 11:02:32.183920
T086229,C11358,P0446,1,8369.18,5,7950.72,2026-04-29 16:26:59.183920
T086230,C36301,P0454,1,13052.03,5,12399.43,2025-09-13 16:16:28.183920
T086231,C40367,P0477,1,5408.9,5,5138.45,2026-01-05 17:35:56.183920
T086232,C16108,P0141,1,11137.96,0,11137.96,2026-01-30 14:30:05.183920
T086233,C33343,P0218,1,1123.94,0,1123.94,2025-09-14 14:07:33.183920
T086234,C07396,P0199,2,7172.83,5,13628.38,2026-08-30 06:06:08.183920
T086235,C03422,P0023,1,10160.53,5,9652.5,2026-08-06 10:54:22.183920
T086236,C40117,P0271,1,9523.62,0,9523.62,2026-03-19 18:30:57.183920
T086237,C37325,P0225,2,10781.66,5,20485.15,2025-12-20 01:22:44.183920
T086238,C18298,P0346,1,9941.8,0,9941.8,2026-01-13 09:06:42.183920
T086239,C49471,P0012,2,8677.67,0,17355.34,2026-06-04 13:51:56.183920
T086240,C11573,P0284,1,4108.97,5,3903.52,2026-04-13 23:49:31.183920
T086241,C07444,P0111,1,8535.65,0,8535.65,2026-03-09 01:35:46.183920
T086242,C40054,P0124,2,578.81,0,1157.62,2026-07-10 14:31:43.183920
T086243,C04929,P0048,1,4644.0,0,4644.0,2026-03-27 04:28:14.183920
T086244,C30294,P0172,2,5556.27,0,11112.54,2026-08-23 15:40:23.183920
T086245,C03389,P0055,1,1162.44,5,1104.32,2025-12-30 19:47:35.183920
T086246,C21381,P0255,1,12608.9,0,12608.9,2026-02-18 21:23:21.183920
T086247,C26730,P0087,1,2355.53,5,2237.75,2025-09-22 10:10:23.183920
T086248,C02367,P0114,1,5273.82,0,5273.82,2026-06-04 03:45:36.183920
T086249,C20163,P0364,1,2341.04,5,2223.99,2026-02-04 01:07:14.183920
T086250,C03538,P0071,1,3529.88,0,3529.88,2026-05-28 21:37:48.183920
T086251,C48153,P0139,1,2905.29,0,2905.29,2025-09-11 08:05:46.183920
T086252,C07305,P0071,2,3529.88,0,7059.76,2026-03-08 08:01:31.183920
T086253,C48920,P0488,1,837.83,0,837.83,2025-11-08 21:12:40.183920
T086254,C20827,P0137,1,9243.3,5,8781.13,2026-02-05 21:36:14.183920
T086255,C05423,P0124,1,578.81,0,578.81,2025-10-03 00:05:01.183920
T086256,C03065,P0425,1,2819.15,15,2396.28,2026-06-07 21:13:57.183920
T086257,C44279,P0261,1,3258.7,0,3258.7,2026-03-03 19:10:37.183920
T086258,C17418,P0139,1,2905.29,10,2614.76,2025-09-20 04:50:08.183920
T086259,C43594,P0493,1,7786.26,0,7786.26,2025-09-09 14:47:01.183920
T086260,C45033,P0114,1,5273.82,0,5273.82,2026-03-14 20:06:42.183920
T086261,C13237,P0256,1,12631.69,0,12631.69,2025-09-19 04:07:34.183920
T086262,C18424,P0035,1,14845.67,0,14845.67,2026-07-29 17:24:28.183920
T086263,C00116,P0303,1,10017.78,0,10017.78,2025-09-02 10:27:49.183920
T086264,C40269,P0253,1,13563.91,0,13563.91,2026-03-11 13:04:19.183920
T086265,C07243,P0481,3,13230.5,0,39691.5,2026-02-22 19:03:37.183920
T086266,C48887,P0047,1,12787.09,10,11508.38,2025-10-27 08:21:23.183920
T086267,C01633,P0496,2,5982.64,10,10768.75,2026-05-06 16:00:14.183920
T086268,C16146,P0430,3,11816.58,0,35449.74,2026-02-17 02:36:45.183920
T086269,C05305,P0127,1,11589.84,5,11010.35,2026-05-22 08:14:11.183920
T086270,C13492,P0077,1,3366.46,5,3198.14,2026-06-27 17:05:39.183920
T086271,C26478,P0105,1,10700.97,0,10700.97,2026-07-16 17:47:39.183920
T086272,C16603,P0373,1,10840.66,5,10298.63,2026-06-29 17:26:21.183920
T086273,C07246,P0002,1,9332.75,5,8866.11,2025-10-01 17:06:47.183920
T086274,C12790,P0062,1,13325.72,5,12659.43,2026-04-02 23:34:03.183920
T086275,C01311,P0207,1,10700.78,0,10700.78,2026-08-08 21:31:54.183920
T086276,C32170,P0403,1,2464.96,0,2464.96,2026-07-29 01:40:07.183920
T086277,C03757,P0254,2,2136.82,5,4059.96,2026-07-26 14:26:34.183920
T086278,C16598,P0304,2,7668.87,0,15337.74,2025-09-17 16:43:25.183920
T086279,C08572,P0172,1,5556.27,0,5556.27,2026-03-24 01:01:05.183920
T086280,C08148,P0378,1,14101.75,5,13396.66,2025-10-18 13:08:34.183920
T086281,C16780,P0307,1,6257.85,10,5632.06,2025-10-12 16:18:43.183920
T086282,C46939,P0095,1,6725.54,10,6052.99,2025-12-16 00:47:19.183920
T086283,C26345,P0120,1,3481.51,0,3481.51,2025-09-12 05:04:37.183920
T086284,C02601,P0430,3,11816.58,10,31904.77,2026-05-11 12:09:02.183920
T086285,C36913,P0467,2,534.61,0,1069.22,2026-04-20 10:03:08.183920
T086286,C25259,P0006,1,2920.65,0,2920.65,2025-12-24 09:51:37.183920
T086287,C40848,P0109,1,2419.52,0,2419.52,2025-11-05 18:02:16.183920
T086288,C41856,P0280,2,10100.08,5,19190.15,2025-11-10 12:09:32.183920
T086289,C32537,P0166,1,4242.98,0,4242.98,2025-12-07 10:39:36.183920
T086290,C21817,P0325,1,12561.68,5,11933.6,2025-09-18 16:43:22.183920
T086291,C27420,P0449,1,5834.35,15,4959.2,2026-02-13 17:18:47.183920
T086292,C35627,P0270,1,7182.28,5,6823.17,2026-06-14 15:02:31.183920
T086293,C29407,P0459,1,14337.94,5,13621.04,2025-09-18 17:43:07.183920
T086294,C47884,P0225,2,10781.66,0,21563.32,2026-08-21 07:06:59.183920
T086295,C44017,P0424,1,14342.46,5,13625.34,2026-01-04 14:53:24.183920
T086296,C08885,P0288,2,7129.62,0,14259.24,2025-10-04 15:08:03.183920
T086297,C29033,P0259,3,1555.81,0,4667.43,2026-02-23 10:31:48.183920
T086298,C06412,P0161,1,6147.6,0,6147.6,2026-05-11 15:47:31.183920
T086299,C27539,P0046,1,705.5,5,670.22,2026-01-28 22:49:03.183920
T086300,C13692,P0155,2,12612.66,0,25225.32,2026-08-04 23:14:27.183920
T086301,C17888,P0057,1,5694.23,0,5694.23,2025-12-17 18:36:58.183920
T086302,C34097,P0144,1,2265.87,0,2265.87,2025-09-05 19:08:28.183920
T086303,C24299,P0102,1,12391.75,10,11152.58,2026-08-19 10:06:51.183920
T086304,C15442,P0060,2,3339.22,0,6678.44,2026-03-12 19:07:33.183920
T086305,C48940,P0307,1,6257.85,5,5944.96,2025-12-21 12:48:48.183920
T086306,C19647,P0061,1,6854.39,15,5826.23,2026-06-29 22:46:59.183920
T086307,C35350,P0165,1,7468.42,0,7468.42,2026-08-23 15:46:23.183920
T086308,C20429,P0429,1,11532.41,0,11532.41,2025-10-12 18:14:51.183920
T086309,C08730,P0406,2,13137.08,0,26274.16,2026-06-29 14:36:15.183920
T086310,C05327,P0373,1,10840.66,5,10298.63,2026-06-08 04:38:46.183920
T086311,C41409,P0434,1,7214.27,10,6492.84,2026-01-11 13:37:15.183920
T086312,C12189,P0056,1,6966.46,0,6966.46,2025-10-17 10:41:16.183920
T086313,C27193,P0427,1,11158.1,0,11158.1,2026-01-21 18:01:21.183920
T086314,C23855,P0258,1,10272.2,0,10272.2,2026-05-24 06:53:18.183920
T086315,C11870,P0429,2,11532.41,0,23064.82,2026-08-30 09:25:01.183920
T086316,C47856,P0433,1,5443.65,5,5171.47,2026-07-02 11:24:42.183920
T086317,C32538,P0042,1,14412.92,5,13692.27,2026-05-22 17:22:00.183920
T086318,C27110,P0025,2,12371.92,5,23506.65,2026-07-19 10:14:46.183920
T086319,C45536,P0451,1,13847.2,0,13847.2,2025-09-23 00:25:02.183920
T086320,C09358,P0436,1,6161.61,5,5853.53,2026-08-11 13:31:32.183920
T086321,C41844,P0257,2,5876.24,5,11164.86,2025-12-26 05:26:08.183920
T086322,C30806,P0223,1,3316.53,15,2819.05,2025-09-26 10:28:53.183920
T086323,C10904,P0129,1,7400.3,0,7400.3,2026-03-02 03:08:50.183920
T086324,C43424,P0222,1,13165.34,0,13165.34,2026-08-29 19:10:30.183920
T086325,C09945,P0051,1,14296.4,0,14296.4,2026-08-20 03:48:59.183920
T086326,C22420,P0277,1,3469.93,5,3296.43,2026-01-27 03:58:55.183920
T086327,C27920,P0381,2,12405.15,0,24810.3,2026-07-26 13:31:20.183920
T086328,C34738,P0454,1,13052.03,5,12399.43,2026-01-31 18:55:34.183920
T086329,C28463,P0020,1,2858.27,15,2429.53,2025-11-01 12:59:08.183920
T086330,C07951,P0130,1,14633.96,0,14633.96,2026-06-29 05:47:30.183920
T086331,C27949,P0461,1,14629.61,0,14629.61,2025-10-19 13:21:34.183920
T086332,C24694,P0485,2,2554.82,0,5109.64,2026-07-23 16:17:19.183920
T086333,C20505,P0038,1,8571.61,0,8571.61,2026-07-12 03:55:03.183920
T086334,C31337,P0316,1,14655.42,0,14655.42,2026-01-04 17:22:44.183920
T086335,C12468,P0329,1,2073.62,0,2073.62,2026-04-29 20:31:23.183920
T086336,C07962,P0056,1,6966.46,0,6966.46,2026-04-25 09:00:44.183920
T086337,C05722,P0062,1,13325.72,0,13325.72,2025-11-11 00:21:46.183920
T086338,C20032,P0442,1,3784.02,0,3784.02,2026-07-04 14:44:53.183920
T086339,C11695,P0291,1,13722.99,0,13722.99,2026-02-07 05:01:24.183920
T086340,C30382,P0213,2,6879.26,0,13758.52,2025-09-10 08:04:32.183920
T086341,C46955,P0034,1,6264.19,0,6264.19,2025-10-07 01:48:12.183920
T086342,C46435,P0183,1,13701.07,0,13701.07,2025-11-24 21:05:40.183920
T086343,C23626,P0366,1,11939.21,0,11939.21,2026-03-26 10:43:35.183920
T086344,C16540,P0017,1,11803.04,0,11803.04,2026-07-19 01:06:23.183920
T086345,C21390,P0309,1,12796.14,5,12156.33,2026-08-25 22:52:16.183920
T086346,C06207,P0058,2,7707.82,0,15415.64,2026-06-20 17:41:47.183920
T086347,C32641,P0005,1,2979.15,5,2830.19,2025-09-05 01:58:41.183920
T086348,C02856,P0299,1,9666.58,10,8699.92,2026-08-15 17:04:27.183920
T086349,C21737,P0436,2,6161.61,5,11707.06,2026-06-26 09:34:19.183920
T086350,C33533,P0482,2,11975.76,10,21556.37,2026-02-26 03:28:05.183920
T086351,C17878,P0049,1,10175.44,15,8649.12,2026-04-08 08:26:33.183920
T086352,C40527,P0496,1,5982.64,5,5683.51,2026-05-17 19:06:14.183920
T086353,C44202,P0089,1,8544.12,15,7262.5,2026-04-06 23:58:16.183920
T086354,C23719,P0054,2,9834.48,0,19668.96,2026-01-09 18:49:33.183920
T086355,C14781,P0379,1,3739.47,10,3365.52,2026-07-09 04:54:47.183920
T086356,C20636,P0227,1,14835.01,0,14835.01,2025-11-28 17:47:27.183920
T086357,C07298,P0351,1,8861.4,0,8861.4,2026-05-11 05:47:35.183920
T086358,C41282,P0122,1,5853.74,10,5268.37,2025-10-21 05:23:40.183920
T086359,C01296,P0461,2,14629.61,10,26333.3,2026-02-12 13:06:36.183920
T086360,C21390,P0262,1,13010.34,5,12359.82,2026-03-25 17:40:16.183920
T086361,C43961,P0472,1,13065.43,0,13065.43,2026-03-19 20:45:44.183920
T086362,C14585,P0136,1,7985.85,0,7985.85,2026-03-14 04:25:05.183920
T086363,C38250,P0151,1,2276.29,0,2276.29,2026-05-23 06:45:00.183920
T086364,C17885,P0194,1,4816.86,0,4816.86,2026-03-02 17:43:51.183920
T086365,C21745,P0109,1,2419.52,0,2419.52,2026-04-22 16:23:32.183920
T086366,C24244,P0033,1,958.21,15,814.48,2026-08-13 04:47:45.183920
T086367,C22770,P0470,1,2017.43,0,2017.43,2025-12-28 00:08:01.183920
T086368,C06558,P0063,1,2593.73,10,2334.36,2026-07-05 12:04:59.183920
T086369,C34620,P0003,1,2728.16,5,2591.75,2026-04-09 06:33:21.183920
T086370,C46157,P0081,1,7874.69,0,7874.69,2026-02-26 20:24:31.183920
T086371,C47878,P0240,1,1812.18,5,1721.57,2026-08-15 12:58:33.183920
T086372,C11838,P0458,1,12835.31,10,11551.78,2025-09-21 22:39:34.183920
T086373,C45640,P0050,1,8111.79,0,8111.79,2026-03-15 04:12:35.183920
T086374,C14024,P0335,1,6510.15,5,6184.64,2025-11-27 10:39:25.183920
T086375,C14221,P0395,1,11842.54,0,11842.54,2026-08-13 12:43:15.183920
T086376,C25766,P0289,1,14836.94,10,13353.25,2026-06-03 12:42:02.183920
T086377,C40584,P0047,1,12787.09,5,12147.74,2026-08-17 07:19:29.183920
